,Frame,x_center,y_center,w,h,s,FileName
658,2003/01/17/big/img_480.jpg,625.0,137.0,169.0,194.0,1.0,./originalPics/2003/01/17/big/img_480.jpg
659,2002/08/28/big/img_19355.jpg,161.0,104.0,222.0,141.0,1.0,./originalPics/2002/08/28/big/img_19355.jpg
660,2002/08/28/big/img_19355.jpg,695.0,199.0,227.0,131.0,1.0,./originalPics/2002/08/28/big/img_19355.jpg
661,2002/07/26/big/img_97.jpg,213.0,131.0,188.0,185.0,1.0,./originalPics/2002/07/26/big/img_97.jpg
662,2002/07/26/big/img_97.jpg,924.0,69.0,73.0,94.0,1.0,./originalPics/2002/07/26/big/img_97.jpg
663,2002/08/06/big/img_2503.jpg,738.0,197.0,143.0,167.0,1.0,./originalPics/2002/08/06/big/img_2503.jpg
664,2002/07/19/big/img_254.jpg,437.0,165.0,433.0,194.0,1.0,./originalPics/2002/07/19/big/img_254.jpg
665,2002/07/19/big/img_254.jpg,690.0,211.0,253.0,113.0,1.0,./originalPics/2002/07/19/big/img_254.jpg
666,2002/08/01/big/img_1470.jpg,518.0,302.0,758.0,448.0,1.0,./originalPics/2002/08/01/big/img_1470.jpg
667,2002/08/21/big/img_42.jpg,527.0,233.0,593.0,347.0,1.0,./originalPics/2002/08/21/big/img_42.jpg
668,2002/08/20/big/img_217.jpg,243.0,137.0,145.0,231.0,1.0,./originalPics/2002/08/20/big/img_217.jpg
669,2002/08/20/big/img_217.jpg,809.0,206.0,213.0,302.0,1.0,./originalPics/2002/08/20/big/img_217.jpg
670,2002/08/06/big/img_2459.jpg,284.0,90.0,220.0,122.0,1.0,./originalPics/2002/08/06/big/img_2459.jpg
671,2002/08/06/big/img_2459.jpg,577.0,105.0,234.0,129.0,1.0,./originalPics/2002/08/06/big/img_2459.jpg
672,2002/07/19/big/img_552.jpg,483.0,251.0,527.0,298.0,1.0,./originalPics/2002/07/19/big/img_552.jpg
673,2002/08/13/big/img_717.jpg,559.0,390.0,247.0,121.0,1.0,./originalPics/2002/08/13/big/img_717.jpg
674,2002/08/12/big/img_586.jpg,245.0,162.0,211.0,264.0,1.0,./originalPics/2002/08/12/big/img_586.jpg
675,2002/08/12/big/img_586.jpg,772.0,203.0,226.0,251.0,1.0,./originalPics/2002/08/12/big/img_586.jpg
676,2002/08/20/big/img_411.jpg,220.0,218.0,220.0,270.0,1.0,./originalPics/2002/08/20/big/img_411.jpg
677,2002/08/20/big/img_411.jpg,538.0,218.0,254.0,281.0,1.0,./originalPics/2002/08/20/big/img_411.jpg
678,2003/01/13/big/img_768.jpg,517.0,245.0,771.0,376.0,1.0,./originalPics/2003/01/13/big/img_768.jpg
679,2002/08/07/big/img_1747.jpg,574.0,127.0,269.0,185.0,1.0,./originalPics/2002/08/07/big/img_1747.jpg
680,2002/08/15/big/img_385.jpg,483.0,98.0,224.0,131.0,1.0,./originalPics/2002/08/15/big/img_385.jpg
681,2002/08/15/big/img_385.jpg,867.0,185.0,83.0,54.0,1.0,./originalPics/2002/08/15/big/img_385.jpg
682,2002/08/15/big/img_385.jpg,760.0,58.0,80.0,47.0,1.0,./originalPics/2002/08/15/big/img_385.jpg
683,2002/08/15/big/img_385.jpg,256.0,58.0,77.0,51.0,1.0,./originalPics/2002/08/15/big/img_385.jpg
684,2002/08/01/big/img_1648.jpg,393.0,270.0,311.0,345.0,1.0,./originalPics/2002/08/01/big/img_1648.jpg
685,2002/08/15/big/img_311.jpg,537.0,192.0,504.0,262.0,1.0,./originalPics/2002/08/15/big/img_311.jpg
686,2002/08/21/big/img_95.jpg,524.0,128.0,280.0,149.0,1.0,./originalPics/2002/08/21/big/img_95.jpg
687,2002/08/09/big/img_108.jpg,393.0,172.0,205.0,230.0,1.0,./originalPics/2002/08/09/big/img_108.jpg
688,2002/08/09/big/img_108.jpg,847.0,236.0,224.0,224.0,1.0,./originalPics/2002/08/09/big/img_108.jpg
689,2002/08/21/big/img_398.jpg,558.0,242.0,411.0,245.0,1.0,./originalPics/2002/08/21/big/img_398.jpg
690,2002/08/17/big/img_340.jpg,205.0,150.0,197.0,216.0,1.0,./originalPics/2002/08/17/big/img_340.jpg
691,2002/08/17/big/img_340.jpg,398.0,141.0,83.0,92.0,1.0,./originalPics/2002/08/17/big/img_340.jpg
692,2002/08/17/big/img_340.jpg,468.0,171.0,86.0,94.0,1.0,./originalPics/2002/08/17/big/img_340.jpg
693,2002/08/17/big/img_340.jpg,594.0,152.0,77.0,83.0,1.0,./originalPics/2002/08/17/big/img_340.jpg
694,2002/08/17/big/img_340.jpg,706.0,122.0,88.0,96.0,1.0,./originalPics/2002/08/17/big/img_340.jpg
695,2002/08/17/big/img_340.jpg,834.0,205.0,210.0,263.0,1.0,./originalPics/2002/08/17/big/img_340.jpg
696,2002/08/17/big/img_340.jpg,552.0,118.0,56.0,71.0,1.0,./originalPics/2002/08/17/big/img_340.jpg
697,2002/08/14/big/img_474.jpg,322.0,181.0,192.0,228.0,1.0,./originalPics/2002/08/14/big/img_474.jpg
698,2002/08/14/big/img_474.jpg,809.0,122.0,158.0,189.0,1.0,./originalPics/2002/08/14/big/img_474.jpg
699,2002/08/13/big/img_294.jpg,424.0,252.0,550.0,307.0,1.0,./originalPics/2002/08/13/big/img_294.jpg
700,2002/08/24/big/img_840.jpg,509.0,135.0,321.0,198.0,1.0,./originalPics/2002/08/24/big/img_840.jpg
701,2002/08/09/big/img_808.jpg,311.0,177.0,183.0,210.0,1.0,./originalPics/2002/08/09/big/img_808.jpg
702,2002/08/09/big/img_808.jpg,657.0,154.0,164.0,190.0,1.0,./originalPics/2002/08/09/big/img_808.jpg
703,2002/08/23/big/img_491.jpg,293.0,174.0,241.0,145.0,1.0,./originalPics/2002/08/23/big/img_491.jpg
704,2002/08/23/big/img_491.jpg,545.0,131.0,249.0,150.0,1.0,./originalPics/2002/08/23/big/img_491.jpg
705,2002/07/28/big/img_33.jpg,633.0,178.0,316.0,222.0,1.0,./originalPics/2002/07/28/big/img_33.jpg
706,2003/01/13/big/img_664.jpg,369.0,335.0,277.0,226.0,1.0,./originalPics/2003/01/13/big/img_664.jpg
707,2002/08/02/big/img_261.jpg,394.0,117.0,213.0,129.0,1.0,./originalPics/2002/08/02/big/img_261.jpg
708,2002/08/09/big/img_591.jpg,458.0,270.0,822.0,381.0,1.0,./originalPics/2002/08/09/big/img_591.jpg
709,2002/07/26/big/img_309.jpg,482.0,255.0,367.0,433.0,1.0,./originalPics/2002/07/26/big/img_309.jpg
710,2003/01/14/big/img_372.jpg,389.0,100.0,238.0,140.0,1.0,./originalPics/2003/01/14/big/img_372.jpg
711,2002/08/19/big/img_581.jpg,427.0,176.0,299.0,193.0,1.0,./originalPics/2002/08/19/big/img_581.jpg
712,2002/08/19/big/img_581.jpg,794.0,236.0,272.0,155.0,1.0,./originalPics/2002/08/19/big/img_581.jpg
713,2002/08/19/big/img_168.jpg,497.0,278.0,405.0,367.0,1.0,./originalPics/2002/08/19/big/img_168.jpg
714,2002/08/26/big/img_422.jpg,265.0,165.0,158.0,165.0,1.0,./originalPics/2002/08/26/big/img_422.jpg
715,2002/07/24/big/img_106.jpg,389.0,284.0,344.0,329.0,1.0,./originalPics/2002/07/24/big/img_106.jpg
716,2002/08/01/big/img_1936.jpg,250.0,148.0,213.0,217.0,1.0,./originalPics/2002/08/01/big/img_1936.jpg
717,2002/08/05/big/img_3764.jpg,314.0,261.0,322.0,326.0,1.0,./originalPics/2002/08/05/big/img_3764.jpg
718,2002/08/05/big/img_3764.jpg,595.0,336.0,335.0,334.0,1.0,./originalPics/2002/08/05/big/img_3764.jpg
719,2002/08/21/big/img_266.jpg,456.0,119.0,224.0,159.0,1.0,./originalPics/2002/08/21/big/img_266.jpg
720,2002/08/21/big/img_266.jpg,789.0,303.0,78.0,55.0,1.0,./originalPics/2002/08/21/big/img_266.jpg
721,2002/08/21/big/img_266.jpg,828.0,210.0,68.0,44.0,1.0,./originalPics/2002/08/21/big/img_266.jpg
722,2002/08/31/big/img_17968.jpg,194.0,305.0,256.0,251.0,1.0,./originalPics/2002/08/31/big/img_17968.jpg
723,2002/08/01/big/img_1941.jpg,484.0,277.0,601.0,368.0,1.0,./originalPics/2002/08/01/big/img_1941.jpg
724,2002/08/15/big/img_550.jpg,693.0,223.0,258.0,256.0,1.0,./originalPics/2002/08/15/big/img_550.jpg
725,2002/08/14/big/img_13.jpg,309.0,164.0,166.0,188.0,1.0,./originalPics/2002/08/14/big/img_13.jpg
726,2002/08/14/big/img_13.jpg,742.0,257.0,190.0,198.0,1.0,./originalPics/2002/08/14/big/img_13.jpg
727,2002/07/30/big/img_171.jpg,563.0,126.0,179.0,190.0,1.0,./originalPics/2002/07/30/big/img_171.jpg
728,2003/01/13/big/img_490.jpg,365.0,172.0,302.0,189.0,1.0,./originalPics/2003/01/13/big/img_490.jpg
729,2002/07/25/big/img_427.jpg,501.0,244.0,151.0,153.0,1.0,./originalPics/2002/07/25/big/img_427.jpg
730,2002/07/19/big/img_770.jpg,597.0,165.0,400.0,240.0,1.0,./originalPics/2002/07/19/big/img_770.jpg
731,2002/08/12/big/img_759.jpg,462.0,239.0,293.0,169.0,1.0,./originalPics/2002/08/12/big/img_759.jpg
732,2003/01/15/big/img_1360.jpg,453.0,170.0,453.0,226.0,1.0,./originalPics/2003/01/15/big/img_1360.jpg
733,2002/08/05/big/img_3692.jpg,64.0,168.0,128.0,197.0,1.0,./originalPics/2002/08/05/big/img_3692.jpg
734,2002/08/05/big/img_3692.jpg,303.0,184.0,254.0,242.0,1.0,./originalPics/2002/08/05/big/img_3692.jpg
735,2002/08/05/big/img_3692.jpg,781.0,273.0,203.0,192.0,1.0,./originalPics/2002/08/05/big/img_3692.jpg
736,2003/01/16/big/img_30.jpg,272.0,160.0,281.0,237.0,1.0,./originalPics/2003/01/16/big/img_30.jpg
737,2003/01/16/big/img_30.jpg,763.0,198.0,244.0,200.0,1.0,./originalPics/2003/01/16/big/img_30.jpg
738,2002/07/25/big/img_1026.jpg,75.0,240.0,149.0,192.0,1.0,./originalPics/2002/07/25/big/img_1026.jpg
739,2002/07/25/big/img_1026.jpg,275.0,238.0,164.0,175.0,1.0,./originalPics/2002/07/25/big/img_1026.jpg
740,2002/07/25/big/img_1026.jpg,521.0,161.0,169.0,181.0,1.0,./originalPics/2002/07/25/big/img_1026.jpg
741,2002/07/25/big/img_1026.jpg,855.0,181.0,166.0,204.0,1.0,./originalPics/2002/07/25/big/img_1026.jpg
742,2002/07/25/big/img_1026.jpg,55.0,65.0,109.0,127.0,1.0,./originalPics/2002/07/25/big/img_1026.jpg
743,2002/07/22/big/img_288.jpg,523.0,212.0,220.0,230.0,1.0,./originalPics/2002/07/22/big/img_288.jpg
744,2002/08/29/big/img_18801.jpg,637.0,331.0,290.0,138.0,1.0,./originalPics/2002/08/29/big/img_18801.jpg
745,2002/07/24/big/img_793.jpg,350.0,112.0,192.0,178.0,1.0,./originalPics/2002/07/24/big/img_793.jpg
746,2002/08/13/big/img_178.jpg,445.0,156.0,423.0,228.0,1.0,./originalPics/2002/08/13/big/img_178.jpg
747,2002/08/06/big/img_2322.jpg,164.0,240.0,188.0,290.0,1.0,./originalPics/2002/08/06/big/img_2322.jpg
748,2002/08/06/big/img_2322.jpg,486.0,224.0,169.0,258.0,1.0,./originalPics/2002/08/06/big/img_2322.jpg
749,2002/08/06/big/img_2322.jpg,800.0,224.0,181.0,284.0,1.0,./originalPics/2002/08/06/big/img_2322.jpg
750,2003/01/14/big/img_560.jpg,543.0,166.0,197.0,194.0,1.0,./originalPics/2003/01/14/big/img_560.jpg
751,2003/01/14/big/img_560.jpg,197.0,208.0,162.0,158.0,1.0,./originalPics/2003/01/14/big/img_560.jpg
752,2003/01/14/big/img_560.jpg,316.0,112.0,98.0,109.0,1.0,./originalPics/2003/01/14/big/img_560.jpg
753,2003/01/14/big/img_560.jpg,47.0,93.0,94.0,120.0,1.0,./originalPics/2003/01/14/big/img_560.jpg
754,2003/01/14/big/img_560.jpg,766.0,168.0,91.0,91.0,1.0,./originalPics/2003/01/14/big/img_560.jpg
755,2003/01/14/big/img_560.jpg,803.0,265.0,117.0,124.0,1.0,./originalPics/2003/01/14/big/img_560.jpg
756,2003/01/14/big/img_560.jpg,880.0,269.0,159.0,192.0,1.0,./originalPics/2003/01/14/big/img_560.jpg
757,2002/08/18/big/img_408.jpg,404.0,156.0,237.0,257.0,1.0,./originalPics/2002/08/18/big/img_408.jpg
758,2002/08/18/big/img_408.jpg,648.0,328.0,237.0,288.0,1.0,./originalPics/2002/08/18/big/img_408.jpg
759,2003/01/16/big/img_915.jpg,428.0,244.0,274.0,294.0,1.0,./originalPics/2003/01/16/big/img_915.jpg
760,2003/01/16/big/img_679.jpg,713.0,337.0,465.0,272.0,1.0,./originalPics/2003/01/16/big/img_679.jpg
761,2002/08/07/big/img_1552.jpg,609.0,155.0,212.0,178.0,1.0,./originalPics/2002/08/07/big/img_1552.jpg
762,2002/08/29/big/img_19050.jpg,694.0,474.0,347.0,155.0,1.0,./originalPics/2002/08/29/big/img_19050.jpg
763,2002/08/01/big/img_2172.jpg,143.0,245.0,226.0,243.0,1.0,./originalPics/2002/08/01/big/img_2172.jpg
764,2002/08/01/big/img_2172.jpg,578.0,237.0,352.0,371.0,1.0,./originalPics/2002/08/01/big/img_2172.jpg
765,2002/08/01/big/img_2172.jpg,777.0,263.0,156.0,167.0,1.0,./originalPics/2002/08/01/big/img_2172.jpg
766,2002/07/31/big/img_30.jpg,516.0,147.0,329.0,178.0,1.0,./originalPics/2002/07/31/big/img_30.jpg
767,2002/07/30/big/img_1019.jpg,243.0,132.0,173.0,221.0,1.0,./originalPics/2002/07/30/big/img_1019.jpg
768,2002/07/30/big/img_1019.jpg,482.0,125.0,171.0,210.0,1.0,./originalPics/2002/07/30/big/img_1019.jpg
769,2002/07/30/big/img_1019.jpg,717.0,128.0,173.0,192.0,1.0,./originalPics/2002/07/30/big/img_1019.jpg
770,2002/07/30/big/img_1019.jpg,124.0,445.0,166.0,205.0,1.0,./originalPics/2002/07/30/big/img_1019.jpg
771,2002/07/30/big/img_1019.jpg,358.0,437.0,171.0,210.0,1.0,./originalPics/2002/07/30/big/img_1019.jpg
772,2002/07/30/big/img_1019.jpg,602.0,445.0,162.0,208.0,1.0,./originalPics/2002/07/30/big/img_1019.jpg
773,2002/07/30/big/img_1019.jpg,838.0,443.0,175.0,195.0,1.0,./originalPics/2002/07/30/big/img_1019.jpg
774,2002/07/30/big/img_587.jpg,542.0,232.0,603.0,316.0,1.0,./originalPics/2002/07/30/big/img_587.jpg
775,2003/01/13/big/img_773.jpg,471.0,272.0,290.0,202.0,1.0,./originalPics/2003/01/13/big/img_773.jpg
776,2002/07/30/big/img_410.jpg,503.0,127.0,328.0,165.0,1.0,./originalPics/2002/07/30/big/img_410.jpg
777,2002/07/30/big/img_410.jpg,817.0,217.0,82.0,43.0,1.0,./originalPics/2002/07/30/big/img_410.jpg
778,2002/07/28/big/img_65.jpg,405.0,75.0,206.0,81.0,1.0,./originalPics/2002/07/28/big/img_65.jpg
779,2002/07/28/big/img_65.jpg,163.0,94.0,95.0,38.0,1.0,./originalPics/2002/07/28/big/img_65.jpg
780,2002/07/28/big/img_65.jpg,234.0,90.0,91.0,37.0,1.0,./originalPics/2002/07/28/big/img_65.jpg
781,2002/07/28/big/img_65.jpg,746.0,71.0,87.0,34.0,1.0,./originalPics/2002/07/28/big/img_65.jpg
782,2002/08/05/big/img_3138.jpg,407.0,227.0,164.0,177.0,1.0,./originalPics/2002/08/05/big/img_3138.jpg
783,2002/07/23/big/img_541.jpg,501.0,242.0,605.0,330.0,1.0,./originalPics/2002/07/23/big/img_541.jpg
784,2002/08/22/big/img_963.jpg,496.0,104.0,228.0,128.0,1.0,./originalPics/2002/08/22/big/img_963.jpg
785,2002/07/27/big/img_657.jpg,622.0,149.0,228.0,142.0,1.0,./originalPics/2002/07/27/big/img_657.jpg
786,2002/07/30/big/img_1051.jpg,173.0,187.0,201.0,227.0,1.0,./originalPics/2002/07/30/big/img_1051.jpg
787,2002/07/30/big/img_1051.jpg,399.0,113.0,134.0,161.0,1.0,./originalPics/2002/07/30/big/img_1051.jpg
788,2002/07/30/big/img_1051.jpg,608.0,181.0,96.0,97.0,1.0,./originalPics/2002/07/30/big/img_1051.jpg
789,2002/07/30/big/img_1051.jpg,719.0,181.0,75.0,76.0,1.0,./originalPics/2002/07/30/big/img_1051.jpg
790,2002/07/30/big/img_1051.jpg,794.0,219.0,36.0,40.0,1.0,./originalPics/2002/07/30/big/img_1051.jpg
791,2002/07/30/big/img_1051.jpg,806.0,183.0,32.0,36.0,1.0,./originalPics/2002/07/30/big/img_1051.jpg
792,2002/07/30/big/img_1051.jpg,939.0,207.0,28.0,30.0,1.0,./originalPics/2002/07/30/big/img_1051.jpg
793,2003/01/16/big/img_150.jpg,305.0,169.0,246.0,181.0,1.0,./originalPics/2003/01/16/big/img_150.jpg
794,2003/01/16/big/img_150.jpg,714.0,281.0,218.0,161.0,1.0,./originalPics/2003/01/16/big/img_150.jpg
795,2002/07/31/big/img_519.jpg,492.0,188.0,411.0,246.0,1.0,./originalPics/2002/07/31/big/img_519.jpg
796,2002/07/31/big/img_519.jpg,786.0,122.0,351.0,223.0,1.0,./originalPics/2002/07/31/big/img_519.jpg
797,2002/08/01/big/img_1961.jpg,516.0,256.0,795.0,385.0,1.0,./originalPics/2002/08/01/big/img_1961.jpg
798,2002/08/05/big/img_3752.jpg,258.0,311.0,433.0,489.0,1.0,./originalPics/2002/08/05/big/img_3752.jpg
799,2002/08/05/big/img_3752.jpg,730.0,338.0,399.0,449.0,1.0,./originalPics/2002/08/05/big/img_3752.jpg
800,2002/07/23/big/img_631.jpg,651.0,182.0,233.0,237.0,1.0,./originalPics/2002/07/23/big/img_631.jpg
801,2003/01/14/big/img_237.jpg,470.0,228.0,610.0,314.0,1.0,./originalPics/2003/01/14/big/img_237.jpg
802,2002/07/28/big/img_21.jpg,556.0,202.0,674.0,317.0,1.0,./originalPics/2002/07/28/big/img_21.jpg
803,2002/07/22/big/img_813.jpg,501.0,145.0,236.0,144.0,1.0,./originalPics/2002/07/22/big/img_813.jpg
804,2002/08/05/big/img_3563.jpg,599.0,199.0,209.0,204.0,1.0,./originalPics/2002/08/05/big/img_3563.jpg
805,2003/01/17/big/img_620.jpg,97.0,61.0,196.0,124.0,1.0,./originalPics/2003/01/17/big/img_620.jpg
806,2003/01/17/big/img_620.jpg,458.0,156.0,341.0,213.0,1.0,./originalPics/2003/01/17/big/img_620.jpg
807,2003/01/17/big/img_620.jpg,751.0,98.0,281.0,196.0,1.0,./originalPics/2003/01/17/big/img_620.jpg
808,2002/07/19/big/img_523.jpg,287.0,208.0,239.0,263.0,1.0,./originalPics/2002/07/19/big/img_523.jpg
809,2002/07/19/big/img_523.jpg,676.0,248.0,188.0,238.0,1.0,./originalPics/2002/07/19/big/img_523.jpg
810,2002/07/30/big/img_904.jpg,390.0,301.0,375.0,437.0,1.0,./originalPics/2002/07/30/big/img_904.jpg
811,2002/07/30/big/img_904.jpg,772.0,261.0,299.0,355.0,1.0,./originalPics/2002/07/30/big/img_904.jpg
812,2002/08/29/big/img_18642.jpg,472.0,447.0,206.0,127.0,1.0,./originalPics/2002/08/29/big/img_18642.jpg
813,2002/08/11/big/img_492.jpg,420.0,197.0,177.0,209.0,1.0,./originalPics/2002/08/11/big/img_492.jpg
814,2002/08/11/big/img_492.jpg,785.0,161.0,169.0,200.0,1.0,./originalPics/2002/08/11/big/img_492.jpg
815,2002/08/01/big/img_2130.jpg,209.0,115.0,164.0,173.0,1.0,./originalPics/2002/08/01/big/img_2130.jpg
816,2002/07/25/big/img_618.jpg,438.0,334.0,741.0,401.0,1.0,./originalPics/2002/07/25/big/img_618.jpg
817,2002/08/17/big/img_305.jpg,256.0,323.0,241.0,184.0,1.0,./originalPics/2002/08/17/big/img_305.jpg
818,2003/01/16/big/img_520.jpg,316.0,360.0,351.0,346.0,1.0,./originalPics/2003/01/16/big/img_520.jpg
819,2003/01/16/big/img_520.jpg,686.0,206.0,344.0,296.0,1.0,./originalPics/2003/01/16/big/img_520.jpg
820,2002/07/26/big/img_495.jpg,474.0,242.0,609.0,347.0,1.0,./originalPics/2002/07/26/big/img_495.jpg
821,2002/08/17/big/img_164.jpg,409.0,161.0,233.0,166.0,1.0,./originalPics/2002/08/17/big/img_164.jpg
822,2002/08/17/big/img_164.jpg,633.0,71.0,145.0,114.0,1.0,./originalPics/2002/08/17/big/img_164.jpg
823,2002/08/03/big/img_440.jpg,498.0,367.0,246.0,145.0,1.0,./originalPics/2002/08/03/big/img_440.jpg
824,2002/08/03/big/img_440.jpg,107.0,555.0,139.0,74.0,1.0,./originalPics/2002/08/03/big/img_440.jpg
825,2002/07/24/big/img_441.jpg,745.0,215.0,207.0,223.0,1.0,./originalPics/2002/07/24/big/img_441.jpg
826,2002/07/24/big/img_441.jpg,294.0,259.0,288.0,309.0,1.0,./originalPics/2002/07/24/big/img_441.jpg
827,2002/07/24/big/img_441.jpg,476.0,423.0,49.0,53.0,1.0,./originalPics/2002/07/24/big/img_441.jpg
828,2002/08/06/big/img_2146.jpg,518.0,215.0,213.0,213.0,1.0,./originalPics/2002/08/06/big/img_2146.jpg
829,2002/08/11/big/img_558.jpg,504.0,174.0,472.0,230.0,1.0,./originalPics/2002/08/11/big/img_558.jpg
830,2002/08/02/big/img_545.jpg,94.0,90.0,119.0,119.0,1.0,./originalPics/2002/08/02/big/img_545.jpg
831,2002/08/02/big/img_545.jpg,96.0,302.0,122.0,105.0,1.0,./originalPics/2002/08/02/big/img_545.jpg
832,2002/08/02/big/img_545.jpg,92.0,520.0,113.0,115.0,1.0,./originalPics/2002/08/02/big/img_545.jpg
833,2002/08/02/big/img_545.jpg,284.0,90.0,117.0,112.0,1.0,./originalPics/2002/08/02/big/img_545.jpg
834,2002/08/02/big/img_545.jpg,288.0,311.0,132.0,129.0,1.0,./originalPics/2002/08/02/big/img_545.jpg
835,2002/08/02/big/img_545.jpg,284.0,515.0,119.0,114.0,1.0,./originalPics/2002/08/02/big/img_545.jpg
836,2002/08/02/big/img_545.jpg,480.0,94.0,122.0,115.0,1.0,./originalPics/2002/08/02/big/img_545.jpg
837,2002/08/02/big/img_545.jpg,482.0,301.0,126.0,122.0,1.0,./originalPics/2002/08/02/big/img_545.jpg
838,2002/08/02/big/img_545.jpg,482.0,520.0,128.0,109.0,1.0,./originalPics/2002/08/02/big/img_545.jpg
839,2002/08/02/big/img_545.jpg,672.0,100.0,126.0,109.0,1.0,./originalPics/2002/08/02/big/img_545.jpg
840,2002/08/02/big/img_545.jpg,676.0,301.0,132.0,114.0,1.0,./originalPics/2002/08/02/big/img_545.jpg
841,2002/08/02/big/img_545.jpg,672.0,521.0,130.0,112.0,1.0,./originalPics/2002/08/02/big/img_545.jpg
842,2002/08/02/big/img_545.jpg,868.0,97.0,124.0,120.0,1.0,./originalPics/2002/08/02/big/img_545.jpg
843,2002/08/02/big/img_545.jpg,875.0,309.0,128.0,109.0,1.0,./originalPics/2002/08/02/big/img_545.jpg
844,2002/08/02/big/img_545.jpg,864.0,526.0,149.0,147.0,1.0,./originalPics/2002/08/02/big/img_545.jpg
845,2002/08/31/big/img_18090.jpg,510.0,178.0,296.0,193.0,1.0,./originalPics/2002/08/31/big/img_18090.jpg
846,2003/01/01/big/img_136.jpg,475.0,116.0,228.0,136.0,1.0,./originalPics/2003/01/01/big/img_136.jpg
847,2002/07/25/big/img_1099.jpg,510.0,219.0,510.0,282.0,1.0,./originalPics/2002/07/25/big/img_1099.jpg
848,2003/01/13/big/img_728.jpg,462.0,308.0,552.0,359.0,1.0,./originalPics/2003/01/13/big/img_728.jpg
849,2003/01/16/big/img_197.jpg,94.0,165.0,61.0,62.0,1.0,./originalPics/2003/01/16/big/img_197.jpg
850,2003/01/16/big/img_197.jpg,370.0,121.0,157.0,150.0,1.0,./originalPics/2003/01/16/big/img_197.jpg
851,2003/01/16/big/img_197.jpg,660.0,148.0,192.0,185.0,1.0,./originalPics/2003/01/16/big/img_197.jpg
852,2002/07/26/big/img_651.jpg,616.0,209.0,369.0,208.0,1.0,./originalPics/2002/07/26/big/img_651.jpg
853,2002/08/11/big/img_676.jpg,186.0,215.0,262.0,290.0,1.0,./originalPics/2002/08/11/big/img_676.jpg
854,2002/08/11/big/img_676.jpg,713.0,333.0,326.0,361.0,1.0,./originalPics/2002/08/11/big/img_676.jpg
855,2003/01/15/big/img_10.jpg,753.0,80.0,288.0,158.0,1.0,./originalPics/2003/01/15/big/img_10.jpg
856,2002/08/21/big/img_250.jpg,487.0,256.0,740.0,393.0,1.0,./originalPics/2002/08/21/big/img_250.jpg
857,2002/08/14/big/img_325.jpg,658.0,304.0,275.0,159.0,1.0,./originalPics/2002/08/14/big/img_325.jpg
858,2002/08/04/big/img_390.jpg,128.0,87.0,256.0,172.0,1.0,./originalPics/2002/08/04/big/img_390.jpg
859,2002/08/04/big/img_390.jpg,572.0,206.0,256.0,223.0,1.0,./originalPics/2002/08/04/big/img_390.jpg
860,2002/07/24/big/img_554.jpg,267.0,279.0,344.0,403.0,1.0,./originalPics/2002/07/24/big/img_554.jpg
861,2002/07/24/big/img_554.jpg,680.0,299.0,276.0,329.0,1.0,./originalPics/2002/07/24/big/img_554.jpg
862,2003/01/16/big/img_333.jpg,484.0,188.0,480.0,243.0,1.0,./originalPics/2003/01/16/big/img_333.jpg
863,2002/07/31/big/img_922.jpg,414.0,170.0,164.0,174.0,1.0,./originalPics/2002/07/31/big/img_922.jpg
864,2002/07/31/big/img_922.jpg,512.0,295.0,90.0,107.0,1.0,./originalPics/2002/07/31/big/img_922.jpg
865,2002/07/31/big/img_922.jpg,563.0,308.0,49.0,57.0,1.0,./originalPics/2002/07/31/big/img_922.jpg
866,2002/07/31/big/img_922.jpg,723.0,306.0,160.0,168.0,1.0,./originalPics/2002/07/31/big/img_922.jpg
867,2002/07/31/big/img_922.jpg,794.0,224.0,126.0,133.0,1.0,./originalPics/2002/07/31/big/img_922.jpg
868,2002/07/31/big/img_922.jpg,919.0,236.0,81.0,164.0,1.0,./originalPics/2002/07/31/big/img_922.jpg
869,2002/07/31/big/img_922.jpg,939.0,119.0,41.0,59.0,1.0,./originalPics/2002/07/31/big/img_922.jpg
870,2002/09/02/big/img_15586.jpg,387.0,182.0,293.0,164.0,1.0,./originalPics/2002/09/02/big/img_15586.jpg
871,2002/09/02/big/img_15586.jpg,728.0,172.0,110.0,58.0,1.0,./originalPics/2002/09/02/big/img_15586.jpg
872,2002/09/02/big/img_15586.jpg,483.0,38.0,71.0,38.0,1.0,./originalPics/2002/09/02/big/img_15586.jpg
873,2002/09/02/big/img_15586.jpg,90.0,110.0,110.0,53.0,1.0,./originalPics/2002/09/02/big/img_15586.jpg
874,2002/09/02/big/img_15586.jpg,841.0,48.0,122.0,60.0,1.0,./originalPics/2002/09/02/big/img_15586.jpg
875,2002/09/02/big/img_15586.jpg,696.0,51.0,81.0,38.0,1.0,./originalPics/2002/09/02/big/img_15586.jpg
876,2002/09/02/big/img_15586.jpg,699.0,107.0,90.0,50.0,1.0,./originalPics/2002/09/02/big/img_15586.jpg
877,2002/09/02/big/img_15586.jpg,586.0,87.0,93.0,46.0,1.0,./originalPics/2002/09/02/big/img_15586.jpg
878,2003/01/16/big/img_184.jpg,531.0,179.0,429.0,247.0,1.0,./originalPics/2003/01/16/big/img_184.jpg
879,2002/07/22/big/img_766.jpg,488.0,292.0,726.0,413.0,1.0,./originalPics/2002/07/22/big/img_766.jpg
880,2002/07/21/big/img_608.jpg,513.0,306.0,779.0,437.0,1.0,./originalPics/2002/07/21/big/img_608.jpg
